"LocationName","Congeners","t05","t05.error","R2R","RMSE","Factor2"
"DEQ MI","PCB20.21.28.31.33.50.53",12.0616405000069,4.08238487179422,0.776703144352747,0.517362727282444,"83.2"
"DEQ MI","PCB61.66.70.74.76.93.95.98.100.102",16.0025216913671,7.62784894901175,0.780593432238456,0.712323744068718,"86.7"
