"Location","Congener","Test_Data","Predicted_Data","RMSE","Correlation","NumTrees","Mtry","SplitRule","MinNodeSize","Factor2"
"DEQ MI","PCB4.10",1.19534605834842,1.70636193059912,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.79699039054569,1.73312945556545,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",2.03474874314649,1.87162043939688,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.79878871395125,1.78421970802396,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.11092624226642,1.46333260122932,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.50023647482564,1.58952393118872,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.38916608436453,1.50115009482933,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.65292288756794,1.45610003681262,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.66124460895933,1.4674383152572,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.9237619608287,1.65289605850593,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.18440748541232,1.32305363074855,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",2.02464983117944,1.62818040947695,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",2.12254352406875,1.81281683490525,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.32613095671079,1.67325476840822,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.55738688205951,1.70758130654762,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.43822580760453,1.38898767196155,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.45697301363582,1.69667764982908,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",2.02636981157372,2.06158228524518,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",2.50982058221228,2.24542098095052,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",2.7380905284811,2.2725711758735,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB4.10",1.29225607135648,1.31554779433449,0.253554270638405,0.831277669034731,500,2,"variance",3,71.4285714285714
"DEQ MI","PCB5.8",1.63898815934368,1.8327701752098,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.11984950321152,1.84407470276713,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.98690603138072,1.78749094898984,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.54639458329874,2.57580555622238,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.41333329903991,2.57580555622238,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.8165726960261,2.01451946592852,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.86171358757143,1.84517745822241,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.18641948915548,2.34772712127387,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.99620510617832,2.19942123402284,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.02391060635092,1.98866699134758,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.79975396641189,2.09880103779172,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.90222052827931,2.13683594559159,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.11427729656159,2.03836324085985,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.4744785104083,2.1714645389128,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.74241088058049,2.14350463003754,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.99917405558848,1.90723307448536,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.4929000111087,1.83248099742619,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.1570334496612,1.74052164539075,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.32731805768792,1.91613543347718,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",1.60659630917929,1.90450322985897,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
"DEQ MI","PCB5.8",2.24836567161272,2.27821632442192,0.216552706109191,0.713783406880607,700,2,"variance",5,82.1428571428571
