"","sampleID","PCB1","PCB2","PCB3","PCB4.10","PCB5.8","PCB6","PCB7.9","PCB11","PCB12.13","PCB14","PCB15","PCB16.32","PCB17","PCB18.30","PCB19","PCB20.21.28.31.33.50.53","PCB22","PCB23","PCB24.27","PCB25","PCB26.29","PCB34","PCB35","PCB36","PCB37.42","PCB38","PCB39","PCB40.41.64.71.72","PCB43.49.52.69.73","PCB44.47.65","PCB45.51","PCB46","PCB48.59.62.75","PCB54","PCB55","PCB56.60","PCB57","PCB58","PCB61.66.70.74.76.93.95.98.100.102","PCB63","PCB67","PCB68","PCB77.85.110.111.115.116.117","PCB78","PCB79","PCB80","PCB81.86.87.97.107.108.109.112.119.124.125","PCB82.135.144.151.154","PCB83.99","PCB84.92","PCB88.91","PCB89","PCB90.101.113","PCB94","PCB96","PCB103","PCB104","PCB105","PCB106.118","PCB114.122.131.133.142.146.165","PCB120","PCB121","PCB123.139.140.147.149","PCB126","PCB127","PCB128.162.166.167","PCB129.137.138.158.160.163.164.176.178","PCB130","PCB132.153.161.168","PCB134.143","PCB136","PCB141","PCB145","PCB148","PCB150","PCB152","PCB155","PCB156.157.172.197.200","PCB159","PCB169","PCB170.190","PCB171.173.202","PCB174","PCB175","PCB177","PCB179","PCB180.193","PCB181","PCB182.187","PCB183.185","PCB184","PCB186","PCB188","PCB189","PCB191","PCB192","PCB194.205","PCB195.208","PCB196.203","PCB198.199.201","PCB204","PCB206","PCB207","PCB209"
"593","WCPCB-FOX005-20141103.1",NA,NA,NA,0.00247042752928183,0.0074112825878455,NA,NA,0.0173220565582585,NA,0,0.00880634754555759,0.0125846484726945,0.0213909960182521,0.0309239398959514,0.000523149359142035,0.129886360333653,0.0125846484726945,0,0.00624872845641875,0.00866102827912925,0.014648182055977,0,0,0,0.0266224896096725,0,0,0.040166245240794,0.106373703025547,0.0416194379050775,0.00930043305141396,0.00386549248699393,0.0129043508588369,0,NA,0.0164210771064028,0.000813787891998721,0.000552213212427704,0.11997558636324,NA,0.00113349027814108,0,0.0575464295056239,0,0,0,NA,0.0162176301334031,0.0241520620803906,0.0244427006132473,0.00883541139884326,0,0.0444386316737873,0,0,0,0,0.00781817653384486,0.0208678466591101,0.00261574679571018,0,0,0.0309530037492371,0,0,NA,0.0385096056035109,NA,0.0482750603074956,0.00308076844828087,0.00412706716656494,0.000116255413142674,0,0,0,0,0,NA,0,0,NA,0.000494085505856366,NA,0,0.00217978899642515,0.0020344697299968,NA,0,0.00668468625570378,0.00113349027814108,0,0,0,0,0,0,NA,NA,0.00226698055628215,NA,0,NA,0,NA
"594","WCPCB-FOX005-20180411.1",0,0.00447227191413238,0.00572450805008945,0.0931127012522361,0.0408765652951699,0,0,NA,NA,0,0.0163685152057245,0.0254025044722719,0.0303220035778175,0.0577817531305903,0.00831842576028623,0.178175313059034,0.00912343470483005,0,0.00161001788908766,0.0122540250447227,0.0117173524150268,0,0,0,0.0209302325581395,0,0,0.0367620751341682,0.126386404293381,NA,NA,0,0.0105545617173524,0,0,0.0054561717352415,0,0,0.113327370304114,0,0,0,0.033005366726297,0,0,0,0.00858676207513417,NA,0.0239713774597496,0.000715563506261181,NA,0,0.0271019677996422,0,0,0,0,0.00778175313059034,0.0161896243291592,0.0118067978533095,0,0,0.0169051878354204,0,0,NA,0.0113595706618962,0,0.0177101967799642,NA,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0.0161896243291592,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0
"595","WCPCB-FOX005-20180508.1",0.002245127053781,0,0,0.109245841412389,0.0503622818654965,0,0,NA,NA,0,0.0266863965710787,0.0277579344831105,0.0443412593121747,0.0344933156444535,0.0180120420451066,0.177671190937851,0.0118379426472089,0,0.0101030717420145,0.0100520461271558,0.0199510154097357,0,0,0,0.0195938361057251,0,0,0.0337279314215736,0.0868966221042964,NA,NA,0,5.10256148586591e-05,0,0,0.0122971731809368,0,0,0.102612511480763,0,0,0,0.0285233187059904,0,0,0,0.00540871517501786,0.00290846004694357,0.0162261455250536,0.00479640779671395,NA,0,0.0307684457597714,0,0,0,0,NA,0.0128074293295234,0.00520461271558322,0,0,0.0351566486376161,0,0,NA,0.0222471680783753,0,0.0274517807939586,NA,0.00107153791203184,NA,0,0,0,0,0,NA,0,0,NA,NA,0.00127564037146648,0,0,NA,NA,0,0.00821512399224411,NA,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA
"596","WCPCB-FOX005-20180605.1",0.0161971707539397,NA,0.00515364523988992,0.116763370554105,0.0558662155766298,0.0175294055778569,NA,NA,NA,0,0.0160043472925833,0.0261889319333181,0.0467859834872999,0.0388451627605308,0.0195102284081547,0.166739705856574,0.0175644643890126,0,0.0111837607586727,0.0129191719108805,0.0219292863778989,0.000736235034269988,0,0,0.0219818745946325,0,0,0.0364611636019423,0.107157256297439,NA,NA,0.00385646922712851,0.00997423177380055,0,0.000403176328290708,0.0110610549196277,0,0,0.0801093834908058,0.00112188195698284,7.01176223114274e-05,NA,0.0220695216225218,0,0,0,0.00862446754430557,0.00185811699125283,0.0180202289340368,0.0105877609690255,0.0041018809052185,NA,0.0193349343523761,0.000631058600802847,0,NA,0,0.00310270478728066,0.0114116430311848,0.00406682209406279,0,0,0.00892246743912914,0,0,NA,0.00972882009571055,NA,0.0115343488702298,NA,1.75294055778569e-05,0.00175294055778569,0,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0.00212105807492068,NA,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA
"597","WCPCB-FOX005-20180710.1",0.00930191613603685,NA,0.00284632765045923,0.128246133982805,0.0511605387482027,0.0220076880190146,0,NA,NA,0,0.0251327797177147,0.0113559670178116,0.0538308048945098,0.0603890959241762,0.0148625253088412,0.139851521464832,0.0117667771941665,0,0.0122949617066228,0.0108131107133425,0.0183544118078582,0,0,0,0.0181049913436427,0,0,0.0334516857889023,0.101866251944012,NA,NA,0.0041081017635494,0.00966871093635377,0,0,0.0123389770826609,0,0,0.0837319170163444,0.00249420464215499,0,NA,0.0333636550368262,0,0,0,0.0115320285219637,NA,0.0297543942017078,0,0.0066609935737551,0,0.024986061797588,0,0,0,0,0.0023034713459902,0.01101851580152,0.00252354822618035,0,0,0.0115760438980017,0,0,NA,0.00773203439068048,NA,0.0144957305085243,NA,0.000601543472519733,0.000146717920126764,0,0,0,0,0,NA,0,0,0,NA,0,0,0.000425481968367616,0,0.00297837377857331,0,0.00192200475366061,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA
"598","WCPCB-FOX005-20180807.1",0.0131124161904668,9.90363760609272e-05,0.00112901468709457,0.181939726461529,0.0632545333901142,0.0198072752121854,0.00257494577758411,NA,0.0038029968407396,0,0.0258782050647203,0.0197478533865489,0.0809028156041714,0.0486862824715518,0.0298396601071574,0.154021372049954,0.0128945361631327,0,0.0163806166004774,0.0123498360947976,0.0203123607300962,0,0,0,0.00910144295999921,0,0,0.0296514909926416,0.0804472482742911,NA,NA,0.0043576005466808,0.00830915195151179,0,NA,0.00773474097035841,0,0.000138650926485298,0.0650867063472413,0.0010894001366702,0.000257494577758411,NA,0.0171431966961465,0,0,0,0.00580353163717033,0.000921038297366623,0.00919057569845404,0.0070711972507502,0.00310974220831311,0,0.0109237122795203,0,0,NA,0,0.00145583472809563,0.00941835936339417,0.000812098283699603,0,0,0.00781397007120715,0,0,NA,0.00323848949719232,NA,0.00800213918572292,NA,0.000207976389727947,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0.000485278242698543,NA,NA,0,0.00149544927852,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA
"599","WCPCB-FOX005-20180911.1",0.00973478460830906,NA,NA,0.143377280392457,0.0531580561091522,0.0199294803004752,0,NA,0.00398589606009505,0,0.0215774950176299,0.0216158209412847,0.0639659665797946,0.0351065460677602,0.0215774950176299,0.18365782615361,0.015023762072666,0,0.00643875517399969,0.0152153916909398,0.0226506208799632,0,0,0,0.0128008585006899,0,0,0.023800398589606,0.0897976391231029,NA,NA,0,0.00233788134294036,0,0,0.01038632531044,0,0,0.0700214625172467,0,0,NA,0.0482523378813429,0,0,0,0.013260769584547,NA,0.0183197915069753,0.00628545147938065,0.00398589606009505,0,0.0384409014257244,0,0,0,0,NA,0.00425417752567837,0.00352598497623793,0,0,0.00379426644182125,0,0,NA,NA,0,0.00984976237927334,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0.00387091828913077,NA,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0
"600","WCPCB-FOX005-20181002.1",0.00556687422881575,NA,NA,0.0786536199030101,0.0484088496083101,0.0143476139917932,0.00373037963786622,NA,0.0035582082699647,0,0.0158684610749232,0.0207753450601165,0.0565009038996815,0.05784957961491,0.0135728428362363,0.171654853797813,0.01096157708973,0,0.0131998048724497,0.0139745760280065,0.024419639014032,0,0,0,0.0216362018996241,0,0,0.0333151596889437,0.104536715544205,NA,NA,0,0.00261126574650636,0,0,0.00978507274240294,0,0,0.0924560245631151,0,0,0,0.0361846824873024,0,0,0,0.0119372148411719,0.0052512267209963,0.014290223535826,0.0133145857843841,0.00499296966914402,0,0.0259117908691785,0,0,0,0,0.00421819851358719,0.0100720250222388,0.0037877700938334,0,0,0.019771012080691,0,0,NA,0.0103302820740911,0.000401733191770209,0.0183075554535281,NA,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0.000946942523458349,NA,0,0.00289821802634222,NA,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA
"601","WCPCB-FOX005-20181106.1",NA,0,NA,0.0565427373792601,0.0313012575177693,0.0109349371241115,0,NA,0.00656096227446692,0,0.00651540003644979,0.0147621651175506,0.0300255148532896,0.0230544924366685,0.00378166575542191,0.136322216147257,0.0105704392199745,0,0.00264260980499362,0.0103426280298888,0.0114361217423,0,0,0,0.021140878439949,0,0,0.027382905048296,0.0898942956078003,NA,NA,0,0.010388190267906,0,0.00031893566611992,0.018726079825041,0,0,0.0950883907417532,0.0031893566611992,0,NA,0.0619190814652816,0,0,0,0.0183160196828868,0.00396391470749043,0.0468379806816111,0.0120284308365227,0.00063787133223984,0,0.0456989247311828,0,0,0,0,0.0030526699471478,0.0251047931474394,0.0119373063604884,0,0,0.0313923819938035,0,0,NA,0.0422361946418808,0,0.0532166940040095,NA,0.000956806998359759,0.0031893566611992,0,0,0,0,0,NA,0,0,NA,NA,0.00205030071077091,0,0.00177692728266812,0,0.00287042099507928,0,0.0118917441224713,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA
"602","WCPCB-FOX006-20120612.1",0.00127223572710544,0.00136310970761297,0.000969322458746999,0.0364707575103558,0.0350092009905264,0.0125784734685841,0.0011245655087807,0.0714420943423374,0.00223019893828899,NA,0.0111472082755905,0.0384094024278498,0.0434264034350365,0.0691172350076864,0.011056334295083,0.170244829649151,0.0156719752216946,0,0.00769399701630431,0.0108367221755231,0.0187806226382231,0.000253689862250191,0.00016281588174266,NA,0.0205791701691013,0,NA,0.0353310463381572,0.0803098802735307,0.0227071358793194,0.00789467705659177,0.00332447312023385,0.0090722523873352,0,0.000359709506175644,0.0144262444055706,0.000355923090321164,5.30098219627265e-05,0.0791095864476604,0.00127602214295992,0.000984468122164921,NA,0.0245776253114327,0,0,0,0.0104770126693474,0.00613778010011284,0.0126314832905468,0.00926914601176818,0.00380156151789839,0,0.017447804257446,0,4.54369902537656e-05,0,0,0.00397952306305897,0.011821190297688,0.00236650990905029,0,0,0.00897759199097319,0,0,0.00142747877713914,0.0128208040832709,0.000620972200134796,0.0119007050306321,0.000352136674466683,0.001260876479542,0.00135553687590401,0,0,0,0,0,0.00106398285510901,0,0,0.00199165473945672,0.00107155568681797,0.00165087731255348,0,0.00131009988565024,0.000836797903840183,0.00363874563615573,0,0.00276408357377074,0.00141990594543017,0,0,0,0,0,0,0.000923885468493234,0.00089738055751187,0.00183262527356855,0.00225670384927036,0,0.000745923923332652,0,0.0012798085588144
"603","WCPCB-FOX006-20120710.1",0.00162589886504751,0.000563144367112369,NA,0.0318681953388974,0.0292430762122044,0.0120772807346868,0.00023680942617033,0.0371617523897537,0.00024258526583302,NA,0.012111935772663,0.0292084211742282,0.0362982643601814,0.0610910561122823,0.00875039708897681,0.178392583821873,0.0166026511104052,0,0.00593756317324631,0.00950703208478933,0.0179628613509689,0.000254136945158402,0.000181938949374765,NA,0.0210962543679787,NA,NA,0.0368180899298235,0.0843099315563,0.0343575822335172,0.00720535997920698,0.00340196956132498,0.00957634216074162,0,3.17671181448003e-05,0.0159615329078465,0.000155947670892656,NA,0.0896150402864817,0.0015363733502758,0.000924134346030554,NA,0.0244433534525082,0,NA,0,0.0112455598232593,0.00596355445172842,0.0126952955785947,0.00845582926617957,0.00263955872584977,0,0.0167441591821411,0,7.50859156149825e-05,0.000360989978918185,0,0.00384382129552084,0.0135789990469865,0.00347994339677131,0,0,0.00966586767551333,0,0,0.00189447540936264,0.0151124844774309,0.000817281312270771,0.0132930949836833,0.000505385970485459,0.000967453143500737,0.00145839951482947,0,0,0,0,0,0.00151904583128772,0,0,0.00205619891991798,0.00122447800849048,0.00197244924480896,0,0.00128801224478008,0.000889479308054408,0.00497011002974557,0,0.0033904178819996,0.00168654518150576,0,0,0,6.06463164582551e-05,0,0,0.00116671961186357,0.00239119762035406,0.00215150027435238,0.00241430097900482,0,0.00358968435036243,0.000574696046437751,0.0271060155370087
"604","WCPCB-FOX006-20120807.1",0.00116047165300148,0.000638550984943026,2.91575792211427e-06,0.032609836600926,0.0274693553842386,0.0111148691990996,0.000501510362603655,0.0602628847342578,0.00165323474183879,0,0.010537549130521,0.0255245448501884,0.0445207077127629,0.0715935200195939,0.00968031630141939,0.14940926744498,0.0136428313175727,0,0.00736812026918277,0.00811163853932191,0.0125669166443125,0.000282828518445085,0.000137040622339371,NA,0.0204540418236316,0,NA,0.032557352958328,0.0843557924446881,0.0294404077395878,0.00648756137670426,0.00352223556991404,0.00987275632427893,0,0.000233260633769142,0.0161153940355256,0.000177861233248971,0,0.0920446460853034,0.00159200382547439,0.000868895860790054,NA,0.0296357635203695,0,NA,0,0.0136603258651054,0.007271900257753,0.0157625873269498,0.0108116303751997,0.00316068158757187,0,0.0196755344584271,0,0,0.000387795803641199,0,0.00452234053719924,0.014263887754983,0.00325107008315742,0,0,0.011100290409489,0,0,0.00225679663171645,0.0183051282350334,0.00104384133611691,0.0158413127908469,0.000647298258709369,0.00136457470754948,0.00178152809041182,0,0,0,0,0,0.00186900082807525,0,0,0.00309945067120747,0.00170571838443685,0.00267083425665668,0,0.00148703654027828,0.00142872138183599,0.00609684981514095,0,0.00441445749408101,0.00202936751379154,0,0,0,0,0,0,0.00163574019430611,0.00184859052262045,0.00240841604366639,0.00282828518445085,0,0.00274955972055376,0.000419869140784456,0.00205269357716845
"605","WCPCB-FOX006-20120911.1",0.00123166524345993,0.000746325035999881,0.000167121863889544,0.0203476592637023,0.0215793245071622,0.00950534217629296,0.000691380861570442,0.0615100032737571,0.00194365017044141,NA,0.0112498197144277,0.0150959119244884,0.0280879198364495,0.0443078979961402,0.00592939215717697,0.165913092052096,0.0151760388455313,0,0.00355534595370495,0.0094824487702807,0.017284521539261,0.00059751789692015,0.000448710757840419,NA,0.0242555636699961,0,2.28934060122663e-05,0.0335136570613566,0.0909646594491389,0.0361647134775771,0.00662764104055109,0.0028113102583063,0.0103386621551395,0,0.000418949330024473,0.0179415622918131,0.0003868985616073,5.72335150306657e-05,0.101346819075702,0.0017627922629445,0.00116985304722681,NA,0.0310159864654184,0,0.000160253842085864,0,0.0131568404352494,0.00777460068176563,0.015970440034157,0.0105950683024768,0.00390103638449018,0,0.0205765933238249,0,0,0.000352558452588901,0,0.00657269686612165,0.0191434661074571,0.00546923469633042,0,0,0.0128203073668691,0,0,0.00268997520644129,0.021748735711653,0.000956944371312731,0.0201988521246225,0.000906578878085745,0.00157277699304269,0.00276781278688299,0,0,0,0,0,0.00181086841557026,0,0,0.003232548928932,0.00173074149452733,0.00270600059064988,0,0.00211764005613463,0.00113780227880963,0.00620640236992539,0,0.00417575725663737,0.00233512741325116,0,0,0,0.000139649776674824,0,0,0.00191617808322669,0.00134613227352126,0.00313410728307925,0.00270142190944742,0,0.00167808666069912,0.000343401090183994,0.00230307664483399
"606","WCPCB-FOX006-20121002.1",0.000440339723535726,0.000532436920615094,NA,0.0197347025116632,0.0218615721567149,0.00685548510759543,0.00024463317974207,0.390169775426741,0.0051488089242184,0,0.00996952158384155,0.012663364598413,0.0246043418072348,0.0407357414831678,0.00630290192511922,0.109802883217876,0.00900537905191692,0,0.00359179068609534,0.0064813402444605,0.0115697103830956,0.000198584581202386,0.000566973369519857,NA,0.0135987267562504,0,NA,0.021593914677703,0.0586169879036088,0.0161083753766631,0.00392852106291678,0.00181316356750005,0.00614748790504779,0,0.000751167763678592,0.0104098613073773,0.000227364955289689,2.87803740873024e-06,0.0601164453935572,0.000817362624079388,0.000512290658753982,NA,0.0187907062415997,0,NA,0,0.00705694772620654,0.00433144630013901,0.00899674493969073,0.0067864122097859,0.00245784394705562,0,0.0119956599195876,0,0,0,0,0.0032550603092739,0.00915791503457962,0.002293795814758,0,0,0.00625397528917081,0.000192828506384926,0,0.00143901870436512,0.00987454634935345,0.000656192529190494,0.00931620709205978,0.000264779441603182,0.000805850474444467,0.00129223879651988,0,0,0,0,0,0.000854777110392881,0,0,0.00170955422078576,0.000897947671523834,0.00182179767972624,0,0.000912337858567486,0.000765557950722243,0.00313993881292469,0,0.00248662432114293,0.00134116543246829,0,0,0,0,0,0,0.000615900005468271,0.000739655614043671,0.00137570188137305,0.00120014159944051,0,0.000250389254559531,0.000224486917880959,0.00132101917060718
"607","WCPCB-FOX006-20121106.1",6.56284503192631e-05,NA,NA,0.00508427465120409,0.00508041415412649,0.00165615324629199,6.56284503192631e-05,0.0477466278558027,NA,0,0.0015635013164295,0.0041654763467344,0.00675200938872889,0.0108634387763768,0.00204992394820757,0.0204258900376012,0.0011427071349707,0,0.000787541403831157,0.00120833558528996,0.00158280380181752,0,0,0,0.00287220982573716,0.772099415520742,0,0.00387979956299173,0.0126701514086954,NA,NA,0.000204606345112997,0.000830006871684798,0,0,0.00164071125798158,0,0,0.0156543156496831,NA,0,0,0.00650493757576226,0,0,0,0.00271392944555541,0.0024977416092096,0.00293783827605643,0.00220434383131172,0.000486422631778068,0,0.0065551240377711,0,0,0,0,0.000887914327848854,0.00299188523514288,0.00111954415250508,0,0,0.00629647073357165,0,0,0.000548190585019727,0.00797964745940687,0,0.008319371202236,0,0.00110024166711706,0.00137819745670453,0,0,0,0,0,0.000918798304469683,0,0,0.00361342526463707,0.00113498614081549,0.00195341152126748,0,0.00176038666738729,0.00113498614081549,0.00641228564589977,0,0.00268690596601218,0.00179513114108573,0,0,0,0,0,0,0.000617679532416594,0.000193024853880186,0.00192252754464665,0.0012430800589884,0,NA,0,0
"608","WCPCB-FOX006-20140429.1",0,NA,0,0.0110916724982505,0.0459762071378586,0.00741777466759972,NA,0.0243526941917425,NA,0,0.0106018194541638,0.0311056682995101,0.0337998600419874,0.0543736878936319,NA,0.225122463261022,0.0222183344996501,0,0.00570328901329601,0.013296011196641,0.0178796361091672,0,0,0,0.0290412876137159,0,0,0.0324352694191742,0.0921623512946116,0.0294611616515045,0.0111616515045486,0,0.0144856543037089,0,0,0.0138558432470259,0,0,0.115745276417075,NA,0,0,0.0438768369489153,0,0,0,NA,0.00167949615115465,0.0123512946116165,0.0174247725682295,NA,0,0.0300559832050385,0,0,0,0,NA,0.0149755073477957,NA,0,0,0.0101819454163751,0,0,NA,0.0059482155353394,0,0.0199790062981106,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0.00223932820153954,NA,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0
"609","WCPCB-FOX006-20140520.1",NA,NA,0,0.0318946040315718,0.0323934156861594,0.00710073061236466,0.00434259558111558,0.0309850063085003,NA,0.00190722103224671,0.0109151726768581,0.0300460667233943,0.0377336345764502,0.0573339984155394,0.00340365599600951,0.169742671869957,0.0154631612922156,0,0.0107391215046507,0.00595639799301664,0.0129104192952085,0,0,0,0.0261142572107626,0,0,0.0407558463660104,0.10316598691353,0.0402570347114228,0.0120595052962061,0,0.0196883894251929,0,0,0.0111499075731346,0,0,0.098823391332414,0,0,0,0.0453038349813679,0,0,0,NA,NA,0.0133505472257269,0.0247058478331035,NA,0,0.0328335436166779,0,0,0,0,0.00689533757812271,0.0172530148763241,NA,0,0,0.0133212053636924,0,0,NA,0.00880255861036941,0,0.0207740383204718,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0.000704204688829553,NA,0,0,0,0,0,0,0,0,0.00117367448138259,NA,0,NA,0,0
"610","WCPCB-FOX006-20140610.1",NA,NA,NA,0.0221935483870968,0.0198162267839687,0.0102600195503421,0.00108699902248289,0.025227761485826,0.000156402737047898,0,0.0107683284457478,0.0339237536656892,0.0384437927663734,0.0632179863147605,0.00948582600195503,0.164003910068426,0.0169071358748778,0,0.00913391984359726,0.010455522971652,0.0174701857282502,0.00118866080156403,NA,0,0.0246099706744868,0,NA,0.0407429130009775,0.0900879765395894,0.0422443792766373,0.0113548387096774,0.00437145650048876,0.0128172043010753,0,0.00110263929618768,0.0163128054740958,0,0,0.100097751710655,0.00100097751710655,0.00116520039100684,0.000422287390029326,0.0360664711632454,0,0,0,0.00947018572825024,0.011128054740958,0.0174467253176931,0.0167898338220919,0.00527077223851417,0,0.0244692082111437,0,0,0,0,0.0049188660801564,0.0159374389051808,0.00208015640273705,0,0,0.0114565004887586,0,0,NA,0.0143264907135875,NA,0.0173216031280547,NA,0.0019941348973607,0.000383186705767351,0,0,0,0,0,NA,0,0,NA,NA,0.00112609970674487,0,0.00139980449657869,0.0009227761485826,0.00190029325513196,0,0.00392570869990225,0.000672531769305963,0,0,0,0,0,0,NA,NA,0.0009227761485826,NA,0,NA,0,NA
"611","WCPCB-FOX006-20140709.1",NA,0,NA,0.0290869218500797,0.0267410951621478,0.00885167464114833,0.000804093567251462,0.0446969696969697,0.00209994683678894,NA,0.0130715045188729,0.0215443912812334,0.035725677830941,0.0603668261562998,0.0100544922913344,0.18355927698033,0.01735778841042,0,0.00654572036150983,0.0114766081871345,0.018833067517278,0.000883838383838384,0.000126262626262626,0,0.0243022328548644,0,0,0.0346557682083998,0.0937068048910154,0.0453349282296651,0.0100478468899522,0.00501063264221159,0.0140417331206805,0,0.000903774587985114,0.0167264752791069,0.000764221158958001,0.000186071238702818,0.0921584263689527,0.00165470494417863,0.00159489633173844,0.000651249335459862,0.028847687400319,0,0,0,0.00818713450292398,0.00779505582137161,0.0115031897926635,0.0124003189792663,0.00541600212652844,0,0.0208599149388623,0,0,0,0,0.00360845295055821,0.013809144072302,0.00130914407230197,0,0,0.0112639553429027,0,0,NA,0.00963583200425306,8.63902179691653e-05,0.0146531100478469,0.00141547049441786,0.00175438596491228,0.00057150451887294,0,0,0,0,0,NA,0,0,0.00026581605528974,NA,0.00124269005847953,0,0.00108320042530569,0.00113636363636364,0.00263157894736842,0,0.00359516214779373,0.000996810207336523,0,0,0,0,0,0,NA,NA,0.00119617224880383,0.00041866028708134,0,NA,0,0.000750930356193514
"612","WCPCB-FOX006-20140805.1",NA,NA,NA,0.0304841601912732,0.0267735081936167,0.00853390778408385,0.000556301894385494,0.152840986429785,0.00394145810277382,0,0.011818456203062,0.0184171435673155,0.0347156054517586,0.0561864913329348,0.00930917957306789,0.170926716102573,0.0178253330413735,0,0.00650399768010274,0.0112858267297142,0.0171861776733561,0,0.000272232841933327,0,0.019748717250685,0,0,0.0316322726116007,0.0866351428926515,0.0431548235516917,0.0103685204145041,0.00407757452374048,0.0124812839921171,0,0.000609564841720275,0.0129251418865736,0,0,0.0810662058435371,0.000781189894243459,0,0.000787107999502879,0.0229326578802531,0,0,0,0.00360412610298687,0.0024678498931782,0.00917898125736064,0.0103744385197635,0.00336148378735064,0,0.0173933113574358,0,0,0,0,0.00298272505074775,0.009634675362336,0.000899551999431862,0,0,0.0081965757842969,0,0,NA,0.00897776567854036,0,0.0121617063081084,NA,0.00159788842004344,0.000455694104975351,0,0,0,0,0,NA,0,0,NA,NA,0.000242642315636226,0,0,0.00081078042054056,0.000597728631201434,0,0.00228438863013618,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA
"613","WCPCB-FOX006-20140909.1",NA,NA,NA,0.0268252371371084,0.0354268467950561,0.00978729519977005,0.000158091405576315,0.0637826961770624,0.00270911181373958,0,0.014350388042541,0.017936188559931,0.0362604196608221,0.0570135096292038,0.0119502730669733,0.176070709974131,0.0176200057487784,0,0.00474992814027019,0.0120508766887037,0.0165564817476286,0.000876688703650474,0,0,0.0241951710261569,0,0,0.0351034780109227,0.0922319632078183,0.0495257257832711,0.00784708249496982,0.00401695889623455,0.0127766599597586,0,0.000704225352112676,0.0155217016384018,0,0,0.0949410750215579,0.00130066110951423,0.00143000862316758,0.000344926703075596,0.0295990227076746,0,0,0,0.00796924403564243,0.00705662546708824,0.0133012359873527,0.0136677206093705,0.00426128197757976,0,0.0165205518827249,0,0,0,0,0.00321931589537223,0.0138545559068698,0.00144438056912906,0,0,0.00937769473986778,0,0,NA,0.0094495544696752,0,0.0131144006898534,NA,0.00196177062374245,0.000596435757401552,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0.00104196608220753,0.00107789594711124,0.0020551882724921,0,0.0052170163840184,0.000330554757114113,0,0,0,0,0,0,NA,0,0.000819200919804542,NA,0,NA,0,NA
"614","WCPCB-FOX006-20141007.1",NA,0,0,0.0261474505811487,0.0224654280139136,0.00605752099770934,0.000695681683210316,0.0196148298973445,NA,0,0.00843301942818359,0.0213116144905404,0.0343768558581488,0.0642063290065326,0.00621023161109697,0.186782048019004,0.0175108170017816,0,0.00756765928565369,0.0108594213964537,0.0172053957750064,0,0,0,0.0287774667006024,0,0,0.0438618817341139,0.104640705862391,0.0567065411046068,0.0152031899550352,0.00383473318062272,0.014473572579961,0,0,0.0186306948332909,0,0,0.103130567574446,0.00047509968609485,0,0,0.0284041740900993,0,0,0,0.000559938915754645,0.00505641808772376,0.0169848137778909,0.0157461610248579,NA,0,0.0295070840756766,0,0,0,0,0.00330872995673199,0.0145584118096208,3.39356918639179e-05,0,0,0.0100279969457877,0,0,NA,0.0115381352337321,0,0.0196487655892084,NA,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0.00527700008483923,NA,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0.000169678459319589
