"LocationName","Congeners","t05","t05.error","R2R","RMSE","Factor2"
"Lake Michigan tributaries","PCB4.10",-2.27570259142917,0.353000507582951,0.845303752046607,0.65535658013623,"86.4"
"Lake Michigan tributaries","PCB114.122.131.133.142.146.165",9.7147950104997,4.89204228049167,0.729443810763672,0.337378189029432,"94"
