"LocationName","Congeners","t05","t05.error","R2R","RMSE","Factor2"
"Chesapeake Bay","PCB5.8",9.18383817740948,3.55643017493908,0.66135204616075,1.032996758781,"53.3"
"Chesapeake Bay","PCB20.21.28.31.33.50.53",15.7473822841404,7.6264618661296,0.411949830846501,0.888421070008953,"55.4"
"Chesapeake Bay","PCB56.60",6.83203824832464,1.51630030035545,0.691800140974318,1.08441915092651,"52.7"
"Chesapeake Bay","PCB77.85.110.111.115.116.117",11.8365291605614,3.51188479696154,0.550996562589925,0.769664800197196,"55.9"
"Chesapeake Bay","PCB81.86.87.97.107.108.109.112.119.124.125",6.97252909193461,2.92116841336044,0.881416649748528,1.03635743065776,"83.3"
"Chesapeake Bay","PCB88.91",2.19373921439986,0.380072931375978,0.597026873342739,0.711952980236603,"65.7"
"Chesapeake Bay","PCB129.137.138.158.160.163.164.176.178",14.9180569008091,5.24112683574805,0.579114468868342,0.718025953377336,"62.7"
"Chesapeake Bay","PCB156.157.172.197.200",5.95790626393667,2.34690328977617,0.640318328944079,0.596231359509947,"76.9"
