"LocationName","Congeners","t05","t05.error","R2R","RMSE","Factor2"
"Passaic River","PCB155",5.83059286356411,2.66806288168489,0.821230786000081,0.505024842325647,"100"
"Passaic River","PCB189",-3.804283305821,1.69069623092862,0.833006744462068,0.558877774229594,"98.5"
"Passaic River","PCB209",5.36408230892581,1.10536404217251,0.75761849084585,0.53818726023608,"94.5"
