"LocationName","Congeners","t05","t05.error","R2R","RMSE","Factor2"
"Fox River Q","PCB11",-4.82324666073251,2.29756561199206,0.813693679622297,0.986745630472599,"67.7"
"Fox River Q","PCB17",16.9508405805855,3.86624833193313,0.840637500870367,0.182576068678464,"89.1"
"Fox River Q","PCB18.30",11.6157382762375,1.55279953539369,0.890516221011692,0.156329813558223,"92.2"
"Fox River Q","PCB67",4.13352176388763,0.510431056215628,0.840710608628888,0.586964754551855,"85.1"
"Fox River Q","PCB83.99",22.112836874553,8.43858534346153,0.616013960482113,0.298852132035741,"80.2"
"Fox River Q","PCB105",9.14719234261194,2.04867697180969,0.575356944052495,0.586083068271704,"70.3"
"Fox River Q","PCB128.162.166.167",-10.4786240003492,2.60640531517757,0.916780082096529,0.538255239042941,"100"
"Fox River Q","PCB177",8.45227976290992,2.35665370606197,0.581460253502914,0.645114849495553,"73.8"
"Fox River Q","PCB183.185",6.33229782864104,1.8054334457979,0.613772060937583,0.638015147283924,"68.8"
