LocationName,SiteID,SampleDate,Latitude,Longitude,tPCB
DEQ (Michigan),WCPCB-DMI001,7/11/01,44.436115,-83.43417,116.25
DEQ (Michigan),WCPCB-DMI001,7/10/02,44.436115,-83.43417,660.39
DEQ (Michigan),WCPCB-DMI001,6/24/03,44.436115,-83.43417,148.72
DEQ (Michigan),WCPCB-DMI001,3/31/04,44.436115,-83.43417,37.47
DEQ (Michigan),WCPCB-DMI001,4/27/04,44.436115,-83.43417,39.77
DEQ (Michigan),WCPCB-DMI001,5/12/04,44.436115,-83.43417,107.49
DEQ (Michigan),WCPCB-DMI001,5/19/04,44.436115,-83.43417,38.61
DEQ (Michigan),WCPCB-DMI001,6/8/04,44.436115,-83.43417,106.43
DEQ (Michigan),WCPCB-DMI001,7/13/04,44.436115,-83.43417,67.01
DEQ (Michigan),WCPCB-DMI001,7/29/04,44.436115,-83.43417,231.33
DEQ (Michigan),WCPCB-DMI001,8/25/04,44.436115,-83.43417,140.3
DEQ (Michigan),WCPCB-DMI001,9/14/04,44.436115,-83.43417,59.58
DEQ (Michigan),WCPCB-DMI001,10/13/04,44.436115,-83.43417,99.15
DEQ (Michigan),WCPCB-DMI001,10/27/04,44.436115,-83.43417,17.05
DEQ (Michigan),WCPCB-DMI001,11/23/04,44.436115,-83.43417,71.09
DEQ (Michigan),WCPCB-DMI002,8/9/01,46.43728,-86.81744,8180.56
DEQ (Michigan),WCPCB-DMI002,7/30/02,46.43728,-86.81744,9469.48
DEQ (Michigan),WCPCB-DMI002,6/10/03,46.43728,-86.81744,7882.91
DEQ (Michigan),WCPCB-DMI002,3/21/05,46.43728,-86.81744,2698.31
DEQ (Michigan),WCPCB-DMI002,5/4/05,46.43728,-86.81744,6067.13
DEQ (Michigan),WCPCB-DMI002,6/1/05,46.43728,-86.81744,7955.78
DEQ (Michigan),WCPCB-DMI002,6/28/05,46.43728,-86.81744,7326.79
DEQ (Michigan),WCPCB-DMI002,8/3/05,46.43728,-86.81744,6595.09
DEQ (Michigan),WCPCB-DMI002,8/24/05,46.43728,-86.81744,6006.43
DEQ (Michigan),WCPCB-DMI002,9/14/05,46.43728,-86.81744,3431.86
DEQ (Michigan),WCPCB-DMI002,9/27/05,46.43728,-86.81744,5551.69
DEQ (Michigan),WCPCB-DMI002,10/18/05,46.43728,-86.81744,4186.13
DEQ (Michigan),WCPCB-DMI002,11/2/05,46.43728,-86.81744,3044.54
DEQ (Michigan),WCPCB-DMI002,11/22/05,46.43728,-86.81744,2755
DEQ (Michigan),WCPCB-DMI003,7/1/04,42.97918,-85.11105,221.19
DEQ (Michigan),WCPCB-DMI004,6/26/02,43.784348,-86.018691,902.12
DEQ (Michigan),WCPCB-DMI004,8/7/02,43.784348,-86.018691,1057.19
DEQ (Michigan),WCPCB-DMI005,5/30/01,44.675281,-85.630698,942.65
DEQ (Michigan),WCPCB-DMI005,5/30/02,44.675281,-85.630698,140.53
DEQ (Michigan),WCPCB-DMI005,6/25/03,44.675281,-85.630698,1005.66
DEQ (Michigan),WCPCB-DMI005,7/9/03,44.675281,-85.630698,1818.91
DEQ (Michigan),WCPCB-DMI006,6/21/05,46.185408,-87.566031,68.85
DEQ (Michigan),WCPCB-DMI007,7/10/01,43.365003,-83.954726,336.01
DEQ (Michigan),WCPCB-DMI007,8/21/02,43.365003,-83.954726,449.94
DEQ (Michigan),WCPCB-DMI007,5/27/03,43.365003,-83.954726,230.18
DEQ (Michigan),WCPCB-DMI008,6/19/01,45.633337,-84.481948,421.35
DEQ (Michigan),WCPCB-DMI008,7/9/02,45.633337,-84.481948,132.48
DEQ (Michigan),WCPCB-DMI008,10/8/03,45.633337,-84.481948,8.49
DEQ (Michigan),WCPCB-DMI009,8/5/02,44.117514,-85.015855,377.63
DEQ (Michigan),WCPCB-DMI010,6/26/01,42.584171,-82.882781,2905.59
DEQ (Michigan),WCPCB-DMI010,9/17/02,42.584171,-82.882781,1788.69
DEQ (Michigan),WCPCB-DMI010,10/16/03,42.584171,-82.882781,2751.81
DEQ (Michigan),WCPCB-DMI011,9/20/01,42.05417,-83.152504,1766.69
DEQ (Michigan),WCPCB-DMI011,9/12/02,42.05417,-83.152504,1010.95
DEQ (Michigan),WCPCB-DMI011,8/20/03,42.05417,-83.152504,233.08
DEQ (Michigan),WCPCB-DMI012,9/19/01,42.352448,-82.927226,125.78
DEQ (Michigan),WCPCB-DMI012,9/11/02,42.352448,-82.927226,292.55
DEQ (Michigan),WCPCB-DMI012,8/21/03,42.352448,-82.927226,172.42
DEQ (Michigan),WCPCB-DMI013,4/30/03,44.62746,-85.50444,37.6
DEQ (Michigan),WCPCB-DMI014,6/4/01,45.804448,-87.095838,127.86
DEQ (Michigan),WCPCB-DMI014,5/7/02,45.804448,-87.095838,84.74
DEQ (Michigan),WCPCB-DMI014,7/15/03,45.804448,-87.095838,145.69
DEQ (Michigan),WCPCB-DMI015,7/18/01,43.3943,-83.476,100.31
DEQ (Michigan),WCPCB-DMI016,5/8/01,43.308893,-83.952504,1115.53
DEQ (Michigan),WCPCB-DMI016,7/11/02,43.308893,-83.952504,910.86
DEQ (Michigan),WCPCB-DMI016,7/30/03,43.308893,-83.952504,764.22
DEQ (Michigan),WCPCB-DMI016,8/12/03,43.308893,-83.952504,806.69
DEQ (Michigan),WCPCB-DMI017,8/31/04,46.40002,-86.02881,81.92
DEQ (Michigan),WCPCB-DMI018,11/13/01,43.02667,-86.033892,386.4
DEQ (Michigan),WCPCB-DMI018,4/10/02,43.02667,-86.033892,524.48
DEQ (Michigan),WCPCB-DMI018,10/29/03,43.02667,-86.033892,311.46
DEQ (Michigan),WCPCB-DMI018,3/22/05,43.02667,-86.033892,570.73
DEQ (Michigan),WCPCB-DMI018,4/11/05,43.02667,-86.033892,1337.56
DEQ (Michigan),WCPCB-DMI018,5/11/05,43.02667,-86.033892,637.46
DEQ (Michigan),WCPCB-DMI018,6/8/05,43.02667,-86.033892,1488.42
DEQ (Michigan),WCPCB-DMI018,6/27/05,43.02667,-86.033892,790.59
DEQ (Michigan),WCPCB-DMI018,7/19/05,43.02667,-86.033892,1102.03
DEQ (Michigan),WCPCB-DMI018,8/2/05,43.02667,-86.033892,756.75
DEQ (Michigan),WCPCB-DMI018,8/23/05,43.02667,-86.033892,541.7
DEQ (Michigan),WCPCB-DMI018,9/20/05,43.02667,-86.033892,638.15
DEQ (Michigan),WCPCB-DMI018,10/4/05,43.02667,-86.033892,563.3
DEQ (Michigan),WCPCB-DMI018,10/26/05,43.02667,-86.033892,409.23
DEQ (Michigan),WCPCB-DMI018,11/21/05,43.02667,-86.033892,442.16
DEQ (Michigan),WCPCB-DMI019,4/24/01,42.971948,-85.070004,1100.08
DEQ (Michigan),WCPCB-DMI019,4/23/02,42.971948,-85.070004,601.98
DEQ (Michigan),WCPCB-DMI019,6/17/03,42.971948,-85.070004,548.03
DEQ (Michigan),WCPCB-DMI020,7/26/01,42.05917,-83.239449,849.12
DEQ (Michigan),WCPCB-DMI020,6/5/02,42.05917,-83.239449,1210.96
DEQ (Michigan),WCPCB-DMI020,9/17/03,42.05917,-83.239449,785.44
DEQ (Michigan),WCPCB-DMI021,8/28/02,42.471389,-83.75639,1008.33
DEQ (Michigan),WCPCB-DMI022,6/22/05,42.42571,-83.48178,1751.32
DEQ (Michigan),WCPCB-DMI023,5/17/02,43.504346,-85.392686,192.77
DEQ (Michigan),WCPCB-DMI023,6/27/02,43.504346,-85.392686,796.61
DEQ (Michigan),WCPCB-DMI023,8/8/02,43.504346,-85.392686,820.83
DEQ (Michigan),WCPCB-DMI024,6/26/03,43.800342,-85.770934,297.09
DEQ (Michigan),WCPCB-DMI024,7/10/03,43.800342,-85.770934,913.49
DEQ (Michigan),WCPCB-DMI025,5/29/01,44.264304,-86.295377,132.27
DEQ (Michigan),WCPCB-DMI025,5/29/02,44.264304,-86.295377,124.39
DEQ (Michigan),WCPCB-DMI025,4/29/03,44.264304,-86.295377,186.92
DEQ (Michigan),WCPCB-DMI026,8/14/02,45.968893,-86.246116,1240.29
DEQ (Michigan),WCPCB-DMI026,10/30/03,45.968893,-86.246116,9.83
DEQ (Michigan),WCPCB-DMI027,10/8/02,43.873059,-85.723791,517.04
DEQ (Michigan),WCPCB-DMI028,11/14/01,43.847216,-85.432313,153.18
DEQ (Michigan),WCPCB-DMI028,5/14/02,43.847216,-85.432313,419.55
DEQ (Michigan),WCPCB-DMI028,6/25/02,43.847216,-85.432313,886.13
DEQ (Michigan),WCPCB-DMI029,6/28/02,43.407057,-85.720994,175.66
DEQ (Michigan),WCPCB-DMI030,5/13/02,44.40782,-84.792436,412.15
DEQ (Michigan),WCPCB-DMI030,6/24/02,44.40782,-84.792436,874.65
DEQ (Michigan),WCPCB-DMI030,8/6/02,44.40782,-84.792436,1658.13
DEQ (Michigan),WCPCB-DMI030,10/7/02,44.40782,-84.792436,110.65
DEQ (Michigan),WCPCB-DMI031,5/16/02,43.635281,-85.447504,647.58
DEQ (Michigan),WCPCB-DMI031,10/10/02,43.635281,-85.447504,493.62
DEQ (Michigan),WCPCB-DMI032,6/20/01,43.317782,-86.038892,320.5
DEQ (Michigan),WCPCB-DMI032,4/11/02,43.317782,-86.038892,98.93
DEQ (Michigan),WCPCB-DMI032,6/11/03,43.317782,-86.038892,69.64
DEQ (Michigan),WCPCB-DMI033,7/14/04,42.8836,-83.0784,242.2
DEQ (Michigan),WCPCB-DMI034,4/30/01,42.325556,-85.35889,2916.81
DEQ (Michigan),WCPCB-DMI034,7/17/02,42.325556,-85.35889,1989.68
DEQ (Michigan),WCPCB-DMI034,6/16/03,42.325556,-85.35889,2019.99
DEQ (Michigan),WCPCB-DMI035,8/13/01,46.867505,-89.316949,121.19
DEQ (Michigan),WCPCB-DMI035,7/16/03,46.867505,-89.316949,79.31
DEQ (Michigan),WCPCB-DMI036,9/24/02,46.22945,-88.70008,196.84
DEQ (Michigan),WCPCB-DMI037,5/15/02,43.861873,-85.880874,603.94
DEQ (Michigan),WCPCB-DMI037,9/6/05,43.861873,-85.880874,210.38
DEQ (Michigan),WCPCB-DMI038,10/9/02,43.929164,-86.019098,740.24
DEQ (Michigan),WCPCB-DMI039,7/30/01,43.944448,-86.280004,267.11
DEQ (Michigan),WCPCB-DMI040,8/20/02,44.6583,-84.0828,365.38
DEQ (Michigan),WCPCB-DMI041,7/20/05,45.374444,-84.515,8617.15
DEQ (Michigan),WCPCB-DMI042,10/23/01,46.05117,-84.656809,339.54
DEQ (Michigan),WCPCB-DMI042,10/21/02,46.05117,-84.656809,75
DEQ (Michigan),WCPCB-DMI042,8/18/03,46.05117,-84.656809,149.67
DEQ (Michigan),WCPCB-DMI042,4/5/04,46.05117,-84.656809,85.94
DEQ (Michigan),WCPCB-DMI042,4/20/04,46.05117,-84.656809,470.36
DEQ (Michigan),WCPCB-DMI042,5/13/04,46.05117,-84.656809,247.03
DEQ (Michigan),WCPCB-DMI042,6/1/04,46.05117,-84.656809,226.51
DEQ (Michigan),WCPCB-DMI042,7/6/04,46.05117,-84.656809,255.62
DEQ (Michigan),WCPCB-DMI042,8/4/04,46.05117,-84.656809,259.73
DEQ (Michigan),WCPCB-DMI042,8/10/04,46.05117,-84.656809,525.9
DEQ (Michigan),WCPCB-DMI042,9/7/04,46.05117,-84.656809,217.65
DEQ (Michigan),WCPCB-DMI042,9/27/04,46.05117,-84.656809,138.25
DEQ (Michigan),WCPCB-DMI042,10/18/04,46.05117,-84.656809,42.18
DEQ (Michigan),WCPCB-DMI042,10/25/04,46.05117,-84.656809,103.96
DEQ (Michigan),WCPCB-DMI043,10/16/02,46.55652,-86.038453,84.74
DEQ (Michigan),WCPCB-DMI044,8/19/03,42.15583,-84.14361,149.49
DEQ (Michigan),WCPCB-DMI045,5/2/01,41.900559,-83.354448,720.02
DEQ (Michigan),WCPCB-DMI045,4/17/02,41.900559,-83.354448,1017.08
DEQ (Michigan),WCPCB-DMI045,11/12/03,41.900559,-83.354448,3559.47
DEQ (Michigan),WCPCB-DMI046,6/11/01,42.28056,-83.128893,4286.15
DEQ (Michigan),WCPCB-DMI046,6/18/02,42.28056,-83.128893,7148.59
DEQ (Michigan),WCPCB-DMI046,9/18/03,42.28056,-83.128893,5292.76
DEQ (Michigan),WCPCB-DMI047,8/15/01,43.617505,-83.842781,12924.34
DEQ (Michigan),WCPCB-DMI047,4/18/02,43.617505,-83.842781,2847.16
DEQ (Michigan),WCPCB-DMI047,7/29/03,43.617505,-83.842781,5770.18
DEQ (Michigan),WCPCB-DMI047,3/10/04,43.617505,-83.842781,4113.93
DEQ (Michigan),WCPCB-DMI047,4/6/04,43.617505,-83.842781,1408.23
DEQ (Michigan),WCPCB-DMI047,4/28/04,43.617505,-83.842781,2337.99
DEQ (Michigan),WCPCB-DMI047,5/4/04,43.617505,-83.842781,1443.58
DEQ (Michigan),WCPCB-DMI047,5/10/04,43.617505,-83.842781,2831.68
DEQ (Michigan),WCPCB-DMI047,5/24/04,43.617505,-83.842781,4008.32
DEQ (Michigan),WCPCB-DMI047,6/23/04,43.617505,-83.842781,2800.85
DEQ (Michigan),WCPCB-DMI047,7/28/04,43.617505,-83.842781,5533.96
DEQ (Michigan),WCPCB-DMI047,8/24/04,43.617505,-83.842781,3966.34
DEQ (Michigan),WCPCB-DMI047,10/12/04,43.617505,-83.842781,2560.38
DEQ (Michigan),WCPCB-DMI047,11/4/04,43.617505,-83.842781,1584.47
DEQ (Michigan),WCPCB-DMI047,11/22/04,43.617505,-83.842781,1003.3
DEQ (Michigan),WCPCB-DMI048,7/8/03,43.868382,-85.862056,171.57
DEQ (Michigan),WCPCB-DMI049,10/9/03,43.01549,-83.25982,116.78
DEQ (Michigan),WCPCB-DMI050,6/30/04,42.161026,-84.802533,192.38
DEQ (Michigan),WCPCB-DMI051,10/9/01,45.106253,-87.635559,168.73
DEQ (Michigan),WCPCB-DMI051,9/9/03,45.106253,-87.635559,288.53
DEQ (Michigan),WCPCB-DMI052,6/14/01,42.01,-85.8539,319.29
DEQ (Michigan),WCPCB-DMI052,5/10/05,42.01,-85.8539,262.67
DEQ (Michigan),WCPCB-DMI053,6/23/05,42.7717526,-83.579031,244.87
DEQ (Michigan),WCPCB-DMI054,9/5/01,43.254726,-84.10556,339.62
DEQ (Michigan),WCPCB-DMI054,10/15/03,43.254726,-84.10556,233.14
DEQ (Michigan),WCPCB-DMI055,9/18/01,42.649448,-82.513338,167.17
DEQ (Michigan),WCPCB-DMI055,9/10/02,42.649448,-82.513338,129.71
DEQ (Michigan),WCPCB-DMI055,8/14/03,42.649448,-82.513338,79.43
DEQ (Michigan),WCPCB-DMI056,6/27/01,42.973564,-82.42029,318.71
DEQ (Michigan),WCPCB-DMI056,6/4/02,42.973564,-82.42029,341.4
DEQ (Michigan),WCPCB-DMI056,10/3/03,42.973564,-82.42029,379.35
DEQ (Michigan),WCPCB-DMI057,9/17/01,42.996948,-82.424448,170290.41
DEQ (Michigan),WCPCB-DMI057,9/9/02,42.996948,-82.424448,130.87
DEQ (Michigan),WCPCB-DMI057,8/13/03,42.996948,-82.424448,156.13
DEQ (Michigan),WCPCB-DMI058,4/25/01,42.06333,-86.44888,1785.41
DEQ (Michigan),WCPCB-DMI058,9/4/02,42.06333,-86.44888,724.05
DEQ (Michigan),WCPCB-DMI058,5/22/03,42.06333,-86.44888,1576.34
DEQ (Michigan),WCPCB-DMI058,3/28/05,42.06333,-86.44888,616.46
DEQ (Michigan),WCPCB-DMI058,5/5/05,42.06333,-86.44888,1050.15
DEQ (Michigan),WCPCB-DMI058,6/2/05,42.06333,-86.44888,1079.7
DEQ (Michigan),WCPCB-DMI058,6/29/05,42.06333,-86.44888,1025.37
DEQ (Michigan),WCPCB-DMI058,7/21/05,42.06333,-86.44888,1433.2
DEQ (Michigan),WCPCB-DMI058,8/4/05,42.06333,-86.44888,1081.3
DEQ (Michigan),WCPCB-DMI058,8/25/05,42.06333,-86.44888,911.57
DEQ (Michigan),WCPCB-DMI058,9/15/05,42.06333,-86.44888,1139.21
DEQ (Michigan),WCPCB-DMI058,9/29/05,42.06333,-86.44888,1099.6
DEQ (Michigan),WCPCB-DMI058,10/19/05,42.06333,-86.44888,511.2
DEQ (Michigan),WCPCB-DMI058,11/3/05,42.06333,-86.44888,662.57
DEQ (Michigan),WCPCB-DMI058,11/16/05,42.06333,-86.44888,643.33
DEQ (Michigan),WCPCB-DMI059,6/13/01,41.80003,-85.756944,468.58
DEQ (Michigan),WCPCB-DMI059,4/30/02,41.80003,-85.756944,147.68
DEQ (Michigan),WCPCB-DMI059,5/21/03,41.80003,-85.756944,237.3
DEQ (Michigan),WCPCB-DMI060,8/21/01,46.473615,-84.460281,126.9
DEQ (Michigan),WCPCB-DMI060,7/22/03,46.473615,-84.460281,109.97
DEQ (Michigan),WCPCB-DMI061,8/22/01,46.131392,-84.014448,201.09
DEQ (Michigan),WCPCB-DMI061,8/19/02,46.131392,-84.014448,1131.61
DEQ (Michigan),WCPCB-DMI061,7/23/03,46.131392,-84.014448,62.83
DEQ (Michigan),WCPCB-DMI062,11/19/01,45.834171,-86.668615,64.05
DEQ (Michigan),WCPCB-DMI062,8/22/02,45.834171,-86.668615,111.69
DEQ (Michigan),WCPCB-DMI062,9/4/03,45.834171,-86.668615,33.99
DEQ (Michigan),WCPCB-DMI063,6/29/04,46.37281,-85.78184,124.08
DEQ (Michigan),WCPCB-DMI064,9/13/05,44.9740865,-84.092855,21.1
DEQ (Michigan),WCPCB-DMI065,8/28/01,45.066949,-83.471948,178.33
DEQ (Michigan),WCPCB-DMI065,10/22/02,45.066949,-83.471948,28.99
DEQ (Michigan),WCPCB-DMI065,10/7/03,45.066949,-83.471948,90.98
DEQ (Michigan),WCPCB-DMI066,5/9/01,43.392781,-84.011116,493.27
DEQ (Michigan),WCPCB-DMI066,5/9/02,43.392781,-84.011116,325.41
DEQ (Michigan),WCPCB-DMI066,5/28/03,43.392781,-84.011116,278.32
DEQ (Michigan),WCPCB-DMI067,5/3/01,42.138892,-84.353059,193.45
Anacostia River,WCPCB-ANR001,9/7/16,38.491427,-76.928039,40
Anacostia River,WCPCB-ANR001,6/28/17,38.491427,-76.928039,10
Anacostia River,WCPCB-ANR002,9/7/16,39.0247,-76.8468,50
Anacostia River,WCPCB-ANR002,6/28/17,39.0247,-76.8468,10
Anacostia River,WCPCB-ANR002,9/7/17,39.0247,-76.8468,20
Anacostia River,WCPCB-ANR002,12/12/17,39.0247,-76.8468,10
Anacostia River,WCPCB-ANR002,3/29/18,39.0247,-76.8468,10
Anacostia River,WCPCB-ANR003,9/7/16,38.9529,-76.9299,270
Anacostia River,WCPCB-ANR003,9/7/17,38.9529,-76.9299,200
Anacostia River,WCPCB-ANR003,12/12/17,38.9529,-76.9299,80
Anacostia River,WCPCB-ANR003,3/27/18,38.9529,-76.9299,110
Anacostia River,WCPCB-ANR004,9/7/16,38.95276,-76.965,420
Anacostia River,WCPCB-ANR004,9/7/17,38.95276,-76.965,290
Anacostia River,WCPCB-ANR004,12/12/17,38.95276,-76.965,120
Anacostia River,WCPCB-ANR004,3/27/18,38.95276,-76.965,280
Anacostia River,WCPCB-ANR005,9/8/16,38.91607,-76.932217,4630
Anacostia River,WCPCB-ANR005,6/28/17,38.91607,-76.932217,3810
Anacostia River,WCPCB-ANR005,9/7/17,38.91607,-76.932217,5030
Anacostia River,WCPCB-ANR005,12/12/17,38.91607,-76.932217,7860
Anacostia River,WCPCB-ANR005,3/27/18,38.91607,-76.932217,5210
Anacostia River,WCPCB-ANR006,9/8/16,38.91351,-76.9182,3100
Anacostia River,WCPCB-ANR006,6/28/17,38.91351,-76.9182,1980
Anacostia River,WCPCB-ANR006,9/7/17,38.91351,-76.9182,3070
Anacostia River,WCPCB-ANR006,12/19/17,38.91351,-76.9182,1710
Anacostia River,WCPCB-ANR006,3/17/18,38.91351,-76.9182,1370
Anacostia River,WCPCB-ANR007,9/7/17,38.927032,-76.9649,15310
Anacostia River,WCPCB-ANR007,12/19/17,38.927032,-76.9649,4870
Anacostia River,WCPCB-ANR007,3/27/18,38.927032,-76.9649,2740
Anacostia River,WCPCB-ANR008,9/8/16,38.911514,-76.9649,220
Anacostia River,WCPCB-ANR008,6/28/17,38.911514,-76.9649,180
Anacostia River,WCPCB-ANR008,9/7/17,38.911514,-76.9649,210
Anacostia River,WCPCB-ANR008,12/12/17,38.911514,-76.9649,90
Anacostia River,WCPCB-ANR008,3/17/18,38.911514,-76.9649,100
Anacostia River,WCPCB-ANR009,9/8/16,38.90111,-76.9422,790
Anacostia River,WCPCB-ANR009,6/28/17,38.90111,-76.9422,650
Anacostia River,WCPCB-ANR009,9/7/17,38.90111,-76.9422,1700
Anacostia River,WCPCB-ANR009,12/12/17,38.90111,-76.9422,440
Anacostia River,WCPCB-ANR009,3/29/18,38.90111,-76.9422,450
Anacostia River,WCPCB-ANR010,6/28/17,38.91034,-76.94161,330
Anacostia River,WCPCB-ANR010,9/15/17,38.91034,-76.94161,350
Anacostia River,WCPCB-ANR010,12/12/17,38.91034,-76.94161,150
Anacostia River,WCPCB-ANR010,3/29/18,38.91034,-76.94161,290
Anacostia River,WCPCB-ANR011,6/28/17,38.87754,-76.9663,200
Anacostia River,WCPCB-ANR011,9/15/17,38.87754,-76.9663,210
Anacostia River,WCPCB-ANR011,12/12/17,38.87754,-76.9663,140
Anacostia River,WCPCB-ANR011,3/29/18,38.87754,-76.9663,230
Anacostia River,WCPCB-ANR012,6/28/17,38.86374,-76.97668,150
Anacostia River,WCPCB-ANR012,9/15/17,38.86374,-76.97668,200
Anacostia River,WCPCB-ANR012,12/12/17,38.86374,-76.97668,90
Anacostia River,WCPCB-ANR012,3/29/18,38.86374,-76.97668,180
Anacostia River,WCPCB-ANR013,10/5/16,38.872014,-77.004611,1120
Anacostia River,WCPCB-ANR013,6/28/17,38.872014,-77.004611,1150
Anacostia River,WCPCB-ANR013,9/15/17,38.872014,-77.004611,940
Anacostia River,WCPCB-ANR013,12/13/17,38.872014,-77.004611,480
Anacostia River,WCPCB-ANR013,3/28/18,38.872014,-77.004611,410
Anacostia River,WCPCB-ANR014,6/28/17,38.901213,-76.958252,1650
Anacostia River,WCPCB-ANR014,9/15/17,38.901213,-76.958252,880
Anacostia River,WCPCB-ANR014,12/13/17,38.901213,-76.958252,1890
Anacostia River,WCPCB-ANR014,3/28/18,38.901213,-76.958252,470
Anacostia River,WCPCB-ANR015,9/15/17,38.896279,-76.961056,640
Anacostia River,WCPCB-ANR015,12/13/17,38.896279,-76.961056,560
Anacostia River,WCPCB-ANR015,3/28/18,38.896279,-76.961056,470
Anacostia River,WCPCB-ANR016,10/28/16,38.872014,-77.004611,1150
Anacostia River,WCPCB-ANR016,6/28/17,38.872014,-77.004611,950
Anacostia River,WCPCB-ANR016,9/15/17,38.872014,-77.004611,780
Anacostia River,WCPCB-ANR016,12/13/17,38.872014,-77.004611,430
Anacostia River,WCPCB-ANR016,3/28/18,38.872014,-77.004611,500
Anacostia River,WCPCB-ANR017,6/28/17,38.881983,-77.029287,680
Anacostia River,WCPCB-ANR017,9/15/17,38.881983,-77.029287,540
Anacostia River,WCPCB-ANR017,12/13/17,38.881983,-77.029287,380
Albuquerque Santa Fe,WCPCB-ASF001,9/28/05,35.30608,-106.56058,473.258
Albuquerque Santa Fe,WCPCB-ASF002,9/21/05,34.466901,-106.80323,127.888
Albuquerque Santa Fe,WCPCB-ASF003,9/15/05,35.379802,-106.49952,321.74
Albuquerque Santa Fe,WCPCB-ASF004,9/27/05,34.78051,-106.73058,1057.85
Albuquerque Santa Fe,WCPCB-ASF005,9/14/05,34.804448,-106.71667,513.537
Albuquerque Santa Fe,WCPCB-ASF006,3/23/05,35.64016,-106.06408,494.87
Albuquerque Santa Fe,WCPCB-ASF007,8/16/05,35.629444,-106.09138,149.424
Albuquerque Santa Fe,WCPCB-ASF008,9/1/05,35.6884,-105.955,316229.7
Albuquerque Santa Fe,WCPCB-ASF009,10/26/05,34.83254,-106.71248,295.91
Bannister Fed Complex,WCPCB-BFC001,8/6/04,38.963523,-94.55723,1350
Bannister Fed Complex,WCPCB-BFC001,5/26/06,38.963523,-94.55723,5660
Bannister Fed Complex,WCPCB-BFC001,3/7/07,38.963523,-94.55723,422
Bannister Fed Complex,WCPCB-BFC001,8/20/07,38.963523,-94.55723,4387
Bannister Fed Complex,WCPCB-BFC001,6/25/08,38.963523,-94.55723,961
Bannister Fed Complex,WCPCB-BFC001,10/29/08,38.963523,-94.55723,1195
Bannister Fed Complex,WCPCB-BFC001,5/9/09,38.963523,-94.55723,14162
Bannister Fed Complex,WCPCB-BFC001,5/10/12,38.963523,-94.55723,1488
Bannister Fed Complex,WCPCB-BFC001,10/24/12,38.963523,-94.55723,4058
Bannister Fed Complex,WCPCB-BFC001,4/24/19,38.963523,-94.55723,3387.7
Bannister Fed Complex,WCPCB-BFC001,5/6/19,38.963523,-94.55723,2999.7
Bannister Fed Complex,WCPCB-BFC001,9/25/19,38.963523,-94.55723,3816.8
Bannister Fed Complex,WCPCB-BFC001,10/16/19,38.963523,-94.55723,3619
Bannister Fed Complex,WCPCB-BFC002,8/6/04,38.957141,-94.559215,9803
Bannister Fed Complex,WCPCB-BFC002,5/26/06,38.957141,-94.559215,540
Bannister Fed Complex,WCPCB-BFC002,8/20/07,38.957141,-94.559215,685
Bannister Fed Complex,WCPCB-BFC002,6/25/08,38.957141,-94.559215,600
Bannister Fed Complex,WCPCB-BFC002,5/10/12,38.957141,-94.559215,236
Bannister Fed Complex,WCPCB-BFC002,10/24/12,38.957141,-94.559215,982
Bannister Fed Complex,WCPCB-BFC002,4/24/19,38.957141,-94.559215,961
Bannister Fed Complex,WCPCB-BFC002,5/6/19,38.957141,-94.559215,509
Bannister Fed Complex,WCPCB-BFC002,9/25/19,38.957141,-94.559215,616.1
Bannister Fed Complex,WCPCB-BFC002,10/16/19,38.957141,-94.559215,485
Bannister Fed Complex,WCPCB-BFC003,8/21/07,38.967356,-94.565417,2401
Bannister Fed Complex,WCPCB-BFC004,8/31/04,38.963823,-94.558228,51423
Bannister Fed Complex,WCPCB-BFC004,8/21/07,38.963823,-94.558228,77306
Bannister Fed Complex,WCPCB-BFC004,5/10/12,38.963823,-94.558228,52173
Bannister Fed Complex,WCPCB-BFC004,10/24/12,38.963823,-94.558228,19441
Bannister Fed Complex,WCPCB-BFC004,4/24/19,38.963823,-94.558228,15334.2
Bannister Fed Complex,WCPCB-BFC004,5/6/19,38.963823,-94.558228,14933.2
Bannister Fed Complex,WCPCB-BFC004,9/25/19,38.963823,-94.558228,38762.7
Bannister Fed Complex,WCPCB-BFC004,10/16/19,38.963823,-94.558228,38971
Bannister Fed Complex,WCPCB-BFC005,8/31/04,38.965224,-94.562198,20102
Bannister Fed Complex,WCPCB-BFC005,8/21/07,38.965224,-94.562198,122676
Bannister Fed Complex,WCPCB-BFC005,5/10/12,38.965224,-94.562198,94934
Bannister Fed Complex,WCPCB-BFC005,10/24/12,38.965224,-94.562198,22581
Bannister Fed Complex,WCPCB-BFC005,4/24/19,38.965224,-94.562198,20375.9
Bannister Fed Complex,WCPCB-BFC005,5/6/19,38.965224,-94.562198,20161.9
Bannister Fed Complex,WCPCB-BFC005,9/25/19,38.965224,-94.562198,31166.1
Bannister Fed Complex,WCPCB-BFC005,10/16/19,38.965224,-94.562198,31089
Bannister Fed Complex,WCPCB-BFC006,6/25/08,38.952135,-94.562809,291
Bannister Fed Complex,WCPCB-BFC006,10/24/12,38.952135,-94.562809,314
Bannister Fed Complex,WCPCB-BFC006,4/24/19,38.952135,-94.562809,368
Bannister Fed Complex,WCPCB-BFC006,9/25/19,38.952135,-94.562809,173
Bannister Fed Complex,WCPCB-BFC007,6/25/08,38.952909,-94.574253,83
