"Location","Congener","Test_Data","Predicted_Data","RMSE","Correlation","NumTrees","Mtry","SplitRule","MinNodeSize","Factor2"
"Lake Michigan","PCB4.10",0.286530894572281,0.670145191617109,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.32565978888562,0.704518934615294,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",-0.396168616827946,0.427356124128384,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.272683829026851,1.07675370630443,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.920054859641126,1.07675370630443,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.685071811844357,0.729412794943865,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.893258497608606,0.787508440495429,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.682938559645166,0.790598991529741,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.877652704778983,0.914549243917561,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.903122738563895,0.768261792149071,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.541503108945105,0.549888534184593,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.12233874787349,1.09140106214665,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.20248390134714,1.00431907092853,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.458380807651628,0.711849002702641,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.843956298821455,0.915467493261709,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.185116095120837,0.528476792925201,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",2.44719333959933,1.98608909426101,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.31944129125944,0.627825269972789,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.463673930234356,1.0278486415555,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.811444320672705,0.7022749856347,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.0273468180864064,0.748896101741797,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.759567478816793,0.996000185905341,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.613137033880732,0.87037664202728,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.12339932388854,1.08601334238215,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.865564098129245,0.937104860603925,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.871748923989909,0.708935175981008,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",-0.0161598784261935,0.678398340072973,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.763872569669161,0.913445016651648,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.736056107074942,0.820246375799313,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.14255684781139,1.19732788831002,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.14255684781139,1.19732788831002,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.111570178263191,0.696358605947371,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",1.08414167313183,1.2464097524652,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.410470836396248,0.880188679453789,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.486843794509726,0.885773522194076,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.10653567419252,0.227151822278086,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB4.10",0.933968081109133,0.972493399981615,0.358289641736335,0.785165995566453,50,5,"variance",3,64.8648648648649
"Lake Michigan","PCB5.8",1.40678975888749,1.18926720773092,0.4454154239213,0.600229375066085,50,5,"variance",5,63.1578947368421
"Lake Michigan","PCB5.8",0.363424350283565,0.645142812406604,0.4454154239213,0.600229375066085,50,5,"variance",5,63.1578947368421
"Lake Michigan","PCB5.8",0.721940793971938,0.491034322010887,0.4454154239213,0.600229375066085,50,5,"variance",5,63.1578947368421
"Lake Michigan","PCB5.8",1.0509376753694,0.808555118152728,0.4454154239213,0.600229375066085,50,5,"variance",5,63.1578947368421
